subjectID,prolificID,studyID,sessionID,DEBUG,age,demographicSubmitTS,gender,race,technicalIssues,feedbackSubmitTS,feedback
1eh740hh8p,5ae3223938df950001455e66,678f3deb09bb611973ef0351,6792742a12c0661e6a6f2767,0,47,1737652394140,Male,Indigenous,,1737652397351,
7wcop2edcy,6666c9bb967c9f41aeae6768,678f3deb09bb611973ef0351,6792940324f70deabdf88eb4,0,33,1737661451328,Female,White,"No, I haven't",1737661485339,"No, not really"
21w17vpz6x,66d69d42515fac1f2273d10e,678f3deb09bb611973ef0351,679273009e3a8412ad167116,0,37,1737652031401,Female,White,Not at all. It was perfect. ,1737652056839,"Wow, this was such a wonderful study. Made me feel valued. "
as87he1twz,64457bc906c125cebd4bf66b,678f3deb09bb611973ef0351,679274159e1da591a5e4c5b8,0,75,1737653352459,Male,White,,1737653359111,
gdhhaxum3y,643480e93c33701dfe923abd,678f3deb09bb611973ef0351,67913beb04790eef1237f4ae,0,53,1737572563977,Female,White,no problems,1737572573819,
ptr8a3uxb9,60b8f2c365ec36a3395896b6,678f3deb09bb611973ef0351,67927448b48e9f48cb87cff6,0,53,1737653488585,Female,White,n/a,1737653499850,it was interesting
4vxw7vcxmz,64aff8a2c8ddc83286a349c3,678f3deb09bb611973ef0351,679273c76348ec5baccc0e11,0,68,1737652494105,Female,White,No issues.,1737652510738,Only to say thank you!
8z9aje0nzm,6739ff11a2162a865c36fa64,678f3deb09bb611973ef0351,6792746d2fb07fd49550b1b8,0,25,1737654508076,Female,Black,none,1737654522450,nice study
v167z68z7c,6640e53eec06606709f75853,678f3deb09bb611973ef0351,6792742e4837ec7e82e67a54,0,53,1737653298436,Female,White,No,1737653317844,"No, all very straight forward"
t7js0fya60,6321d9c78e8e3c04f82a0ea0,678f3deb09bb611973ef0351,6792732c79fa8261643c0a7f,0,38,1737652189901,Male,White,No technical issues,1737652232006,"This study is as it should be, next time I would add a few more written answered questions."
hcm548wncq,6779a83677d138c02e3c2076,678f3deb09bb611973ef0351,6792740186d2bbf7e445a8dd,0,28,1737652782832,Male,White,No i didn't encounter any technical issues,1737652844865,This is nice study
enp2v3f5y4,67232feef94533aeea295950,678f3deb09bb611973ef0351,6792739d90b99d48eed3f2f0,0,27,1737652621984,Female,Black,No,1737652637251,No
2h82ytv1ok,5a6725d4c0d836000107f6e7,678f3deb09bb611973ef0351,67927430eab28f89dff88b55,0,53,1737652661788,Male,White,No,1737652710020,Not at the moment but I enjoyed the survey
qhww4rqw6t,62877d5f6a054e53313ac916,678f3deb09bb611973ef0351,67929414a45ad1a8620c535e,0,28,1737661075034,Male,White,,1737661076739,
swjjj29g8p,675f6001dd0e83d71805de6f,678f3deb09bb611973ef0351,6792941dffc10bd4ab25fbdf,0,50,1737660732778,Male,Asian,No technical issues encountered.,1737660805432,It was not clear to me that I had MORE than 2 minutes to write things.  I though the system would automatically move me after two minutes.  I was worried after the first writing exercise that I would not be able to finish my thought.
h1vso1ytk4,678c41cb023e304c03871747,678f3deb09bb611973ef0351,6792743dc84ada82dd6bbe78,0,31,1737653968234,Female,Black,no,1737653974849,no
k0s7f5408o,6620b6a209127dafd5b2dfb9,678f3deb09bb611973ef0351,6792735f23b1a317817a0b4d,0,36,1737652442749,Male,White,No,1737652463642,"It was great, no issues here."
5bz94zy0b9,674ef0fd10320249899eff81,678f3deb09bb611973ef0351,679274238d8c5575a39c3f92,0,42,1737652234302,Female,Asian,no,1737652242279,no
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,34,1737652306896,Male,White,no,1737652316368,none. good survey
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,30,1737653085579,Female,White,"No, I did not.",1737653099074,The study was great!
kdulryocdj,66e8464aaca8e7ab9719a5ec,678f3deb09bb611973ef0351,6792746156a434796dc7ce99,0,43,1737652444863,Female,White,,1737652447249,
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,25,1737653876881,Male,White,No,1737654066852,consider what you are looking for in a friend and what qualities you appreciate 
n1zztgglcz,6733ca6572d14762aea012ad,678f3deb09bb611973ef0351,679273e8bdd1cae1ab25f4e1,0,30,1737653366987,Male,Black,non,1737653375293,
rd09qmf9ak,628f7e982aad1788d940317a,678f3deb09bb611973ef0351,67927443225d60b2e1579010,0,70,1737652422439,Male,White,No everything was perfect.,1737652460861,Very interesting and thought provoking study. Thank you so much and I wish you much success with this research!
ogv9wqg7fk,6715013670bed7e4e955f109,678f3deb09bb611973ef0351,679273edf80b519984e3b0a5,0,39,1737652565634,Female,White,No,1737652589563,Very interesting study about my self
ruvsvemr8b,5e3c595d955ce604ac669fcb,678f3deb09bb611973ef0351,6792744262445c092a31a004,0,40,1737652425434,Female,Other,"Nope, all good",1737652435247,
rjwdrr4qa4,58064d91f25c440001678a10,678f3deb09bb611973ef0351,6792746d8de5d2be176d6b63,0,62,1737652327880,Male,White,None,1737652342362,None
c1b3u1ydqp,66ccdb313b58971824e9244c,678f3deb09bb611973ef0351,6792750de74ce48af3be2a64,0,25,1737653522927,Male,White,none,1737653528397,none
53a7trj0ux,5cdd4befd3651c001950e539,678f3deb09bb611973ef0351,67927436a039c0132dd9fd3c,0,59,1737652540328,Female,White,None,1737652565779,"No it was nice and easy, no problems"
0kezqdaye2,66731549db14893d2dcac60b,678f3deb09bb611973ef0351,6792744a6cdfd5c71fec1b06,0,31,1737652264077,Female,White,,1737652266316,
6volq0hped,667a2a09c4912ebdc9078387,678f3deb09bb611973ef0351,67927346ea9a9e31a90e4a0a,0,27,1737652188979,Male,White,no,1737652201374,nope
jelds08s99,5bf8f34abdd6400001bd5e66,678f3deb09bb611973ef0351,679273eef85c708981b95923,0,65,1737652804164,Male,White,No errors,1737652882302,I thought some scenarios may have been interesting.
rr2fo845v6,5d7085f70a426200186bc676,678f3deb09bb611973ef0351,6792742f3effed800760a6c8,0,30,1737652289107,Male,White,,1737652292711,
0gtwx95cgh,627986ad0b4e17430bd23d80,678f3deb09bb611973ef0351,679274476db9dbf2f2215505,0,35,1737652552527,Male,Asian,"None, everything went well!",1737652562870,N/A
jk90xnyke8,67803cd876bfe6551a50a4e5,678f3deb09bb611973ef0351,6792733903e4f9cd8de6e69b,0,33,1737642295715,Female,White,NO,1737642312209,NO
ljl2lsvx3b,6526f601bedbae17738408b1,678f3deb09bb611973ef0351,679274085b4c03c2b885001e,0,64,1737652683036,Male,White,no,1737652693138,no
