subjectID,prolificID,studyID,sessionID,DEBUG,trialIdx,trialSubmitTS,trialType,scaleID,scaleCategory,scaleText,scaleTextMin,scaleTextMax,comprehensionCheck,comprehensionCheckRequestedResponse,sliderStart,response,rt,timeElapsed
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,31,1737653255912,scale,43,personality,"I see myself as someone who...is emotionally stable, not easily upset",Strongly disagree,Strongly agree,0,,50,100,10242,1912141
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,32,1737653261606,scale,33,personality,I see myself as someone who...can be tense,Strongly disagree,Strongly agree,0,,50,100,5692,1917835
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,33,1737653277910,scale,26,personality,I see myself as someone who...is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,50,100,16301,1934139
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,34,1737653300173,scale,31,personality,I see myself as someone who...starts quarrels with others,Strongly disagree,Strongly agree,0,,50,0,22260,1956401
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,35,1737653305789,scale,46,personality,I see myself as someone who...can be cold and aloof,Strongly disagree,Strongly agree,0,,50,100,5614,1962018
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,36,1737653311363,scale,51,personality,I see myself as someone who...is considerate and kind to almost everyone,Strongly disagree,Strongly agree,0,,50,100,5572,1967592
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,37,1737653323089,scale,1,demographic,I consider myself as:,Not at all feminine,Totally feminine,0,,50,0,11723,1979318
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,38,1737653327583,scale,16,face processing,I see myself as someone who...is confident,Strongly disagree,Strongly agree,0,,50,100,4491,1983812
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,39,1737653334684,scale,27,personality,I see myself as someone who...can be somewhat careless,Strongly disagree,Strongly agree,0,,50,0,7098,1990913
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,40,1737653342439,scale,25,personality,I see myself as someone who...is reserved,Strongly disagree,Strongly agree,0,,50,100,7753,1998668
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,41,1737653348570,scale,29,personality,I see myself as someone who...is curious about many different things,Strongly disagree,Strongly agree,0,,50,100,6128,2004799
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,42,1737653354152,scale,58,personality,I see myself as someone who...gets nervous easily,Strongly disagree,Strongly agree,0,,50,100,5580,2010381
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,43,1737653357776,scale,14,face processing,I see myself as someone who...is weird,Strongly disagree,Strongly agree,0,,50,100,3621,2014005
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,45,1737653546459,scale,37,personality,I see myself as someone who...tends to be disorganized,Strongly disagree,Strongly agree,0,,50,0,5790,2202687
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,46,1737653550995,scale,2,demographic,I consider myself as:,Not at all masculine,Totally masculine,0,,50,100,4534,2207224
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,47,1737653557353,scale,48,personality,I see myself as someone who...can be moody,Strongly disagree,Strongly agree,0,,50,100,6355,2213582
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,48,1737653564418,scale,38,personality,I see myself as someone who...worries a lot,Strongly disagree,Strongly agree,0,,50,100,7063,2220647
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,49,1737653569595,scale,61,personality,I see myself as someone who...likes to cooperate with others,Strongly disagree,Strongly agree,0,,50,100,5175,2225824
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,50,1737653575646,scale,47,personality,I see myself as someone who...perseveres until the task is finished,Strongly disagree,Strongly agree,0,,50,100,6048,2231875
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,51,1737653581889,scale,21,personality,I see myself as someone who...tends to find fault with others,Strongly disagree,Strongly agree,0,,50,100,6240,2238118
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,52,1737653591213,scale,44,personality,I see myself as someone who...is inventive,Strongly disagree,Strongly agree,0,,50,0,9321,2247442
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,53,1737653594971,scale,5,face processing,I see myself as someone who...is trustworthy,Strongly disagree,Strongly agree,0,,50,100,3756,2251200
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,54,1737653623785,scale,56,personality,I see myself as someone who...is sometimes rude to others,Strongly disagree,Strongly agree,0,,50,100,28812,2280014
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,55,1737653628043,scale,17,face processing,I see myself as someone who...is caring,Strongly disagree,Strongly agree,0,,50,100,4255,2284272
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,56,1737653631670,scale,32,personality,I see myself as someone who...is a reliable worker,Strongly disagree,Strongly agree,0,,50,100,3626,2287899
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,57,1737653638791,scale,35,personality,I see myself as someone who...generates a lot of enthusiasm,Strongly disagree,Strongly agree,0,,50,0,7118,2295019
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,59,1737653812463,scale,18,face processing,I see myself as someone who...is egotistic,Strongly disagree,Strongly agree,0,,50,100,7210,2468691
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,60,1737653819048,scale,59,personality,"I see myself as someone who...likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,50,100,6583,2475277
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,61,1737653824986,scale,36,personality,I see myself as someone who...has a forgiving nature,Strongly disagree,Strongly agree,0,,50,100,5935,2481215
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,62,1737653829914,scale,60,personality,I see myself as someone who...has few artistic interests,Strongly disagree,Strongly agree,0,,50,100,4926,2486143
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,63,1737653836468,scale,57,personality,I see myself as someone who...makes plans and follows through with them,Strongly disagree,Strongly agree,0,,50,100,6552,2492697
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,64,1737653841111,scale,53,personality,I see myself as someone who...remains calm in tense situations,Strongly disagree,Strongly agree,0,,50,100,4641,2497340
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,65,1737653844746,scale,55,personality,"I see myself as someone who...is outgoing, sociable",Strongly disagree,Strongly agree,0,,50,100,3633,2500975
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,66,1737653849841,scale,63,personality,"I see myself as someone who...is sophisticated in art, music, or literature",Strongly disagree,Strongly agree,0,,50,100,5092,2506070
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,67,1737653854148,scale,39,personality,I see myself as someone who...has an active imagination,Strongly disagree,Strongly agree,0,,50,100,4304,2510377
bbdremg0ku,67825576d5858c9d420da538,678f3deb09bb611973ef0351,679274371ee9a75f3160a577,0,68,1737653857871,scale,19,face processing,I see myself as someone who...is responsible,Strongly disagree,Strongly agree,0,,50,100,3721,2514100
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,1,1737651694563,scale,62,personality,I see myself as someone who...is easily distracted,Strongly disagree,Strongly agree,0,,50,67,6043,81377
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,3,1737651828356,scale,4,demographic,How important would you say religion is in your own life?,Not very important,Very important,0,,50,67,4400,215170
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,4,1737651831820,scale,20,personality,I see myself as someone who...is talkative,Strongly disagree,Strongly agree,0,,50,61,3462,218634
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,5,1737651836225,scale,24,personality,"I see myself as someone who...is original, comes up with new ideas",Strongly disagree,Strongly agree,0,,50,95,4402,223039
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,6,1737651839876,scale,50,personality,"I see myself as someone who...is sometimes shy, inhibited",Strongly disagree,Strongly agree,0,,50,70,3649,226690
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,7,1737651844165,scale,34,personality,"I see myself as someone who...is ingenious, a deep thinker",Strongly disagree,Strongly agree,0,,50,100,4287,230979
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,8,1737651847862,scale,51,personality,I see myself as someone who...is considerate and kind to almost everyone,Strongly disagree,Strongly agree,0,,50,96,3695,234676
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,9,1737651852059,scale,19,face processing,I see myself as someone who...is responsible,Strongly disagree,Strongly agree,0,,50,79,4194,238873
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,10,1737651856375,scale,60,personality,I see myself as someone who...has few artistic interests,Strongly disagree,Strongly agree,0,,50,35,4314,243189
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,12,1737651984884,scale,55,personality,"I see myself as someone who...is outgoing, sociable",Strongly disagree,Strongly agree,0,,50,62,3750,371698
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,13,1737651988371,scale,40,personality,I see myself as someone who...tends to be quiet,Strongly disagree,Strongly agree,0,,50,62,3484,375185
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,14,1737652008164,scale,14,face processing,I see myself as someone who...is weird,Strongly disagree,Strongly agree,0,,50,89,19791,394978
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,17,1737652427794,scale,52,personality,I see myself as someone who...does things efficiently,Strongly disagree,Strongly agree,0,,50,64,153191,814608
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,19,1737652576490,scale,59,personality,"I see myself as someone who...likes to reflect, play with ideas",Strongly disagree,Strongly agree,0,,50,79,4030,963304
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,20,1737652579812,scale,21,personality,I see myself as someone who...tends to find fault with others,Strongly disagree,Strongly agree,0,,50,40,3319,966626
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,21,1737652583687,scale,48,personality,I see myself as someone who...can be moody,Strongly disagree,Strongly agree,0,,50,84,3873,970501
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,22,1737652587488,scale,23,personality,"I see myself as someone who...is depressed, blue",Strongly disagree,Strongly agree,0,,50,83,3799,974302
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,23,1737652590714,scale,44,personality,I see myself as someone who...is inventive,Strongly disagree,Strongly agree,0,,50,91,3223,977528
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,24,1737652593889,scale,32,personality,I see myself as someone who...is a reliable worker,Strongly disagree,Strongly agree,0,,50,79,3173,980703
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,25,1737652597658,scale,36,personality,I see myself as someone who...has a forgiving nature,Strongly disagree,Strongly agree,0,,50,37,3767,984472
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,26,1737652602028,scale,53,personality,I see myself as someone who...remains calm in tense situations,Strongly disagree,Strongly agree,0,,50,16,4368,988842
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,27,1737652605474,scale,25,personality,I see myself as someone who...is reserved,Strongly disagree,Strongly agree,0,,50,81,3445,992288
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,28,1737652608988,scale,26,personality,I see myself as someone who...is helpful and unselfish with others,Strongly disagree,Strongly agree,0,,50,66,3511,995802
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,29,1737652612723,scale,18,face processing,I see myself as someone who...is egotistic,Strongly disagree,Strongly agree,0,,50,15,3732,999537
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,30,1737652617040,scale,42,personality,I see myself as someone who...tends to be lazy,Strongly disagree,Strongly agree,0,,50,37,4315,1003854
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,31,1737652620200,scale,17,face processing,I see myself as someone who...is caring,Strongly disagree,Strongly agree,0,,50,95,3157,1007013
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,32,1737652623243,scale,16,face processing,I see myself as someone who...is confident,Strongly disagree,Strongly agree,0,,50,81,3041,1010057
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,33,1737652628396,scale,,ATTENTION CHECK,Please drag the slider all the way to the end labeled HAMBURGER,HOTDOG,HAMBURGER,1,100,50,100,5151,1015210
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,34,1737652632902,scale,46,personality,I see myself as someone who...can be cold and aloof,Strongly disagree,Strongly agree,0,,50,15,4504,1019716
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,35,1737652636961,scale,11,face processing,I see myself as someone who...is mean,Strongly disagree,Strongly agree,0,,50,12,4058,1023775
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,36,1737652640540,scale,5,face processing,I see myself as someone who...is trustworthy,Strongly disagree,Strongly agree,0,,50,89,3576,1027353
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,37,1737652643666,scale,22,personality,I see myself as someone who...does a thorough job,Strongly disagree,Strongly agree,0,,50,98,3124,1030480
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,38,1737652647199,scale,37,personality,I see myself as someone who...tends to be disorganized,Strongly disagree,Strongly agree,0,,50,31,3532,1034013
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,39,1737652649826,scale,12,face processing,I see myself as someone who...is boring,Strongly disagree,Strongly agree,0,,50,16,2625,1036639
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,40,1737652653549,scale,49,personality,"I see myself as someone who...values artistic, aesthetic experiences",Strongly disagree,Strongly agree,0,,50,96,3722,1040363
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,41,1737652657331,scale,,ATTENTION CHECK,Please drag the slider all the way to the end labeled STRAWBERRY,STRAWBERRY,PINEAPPLE,1,0,50,0,3781,1044145
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,42,1737652660530,scale,30,personality,I see myself as someone who...is full of energy,Strongly disagree,Strongly agree,0,,50,34,3197,1047344
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,43,1737652664259,scale,47,personality,I see myself as someone who...perseveres until the task is finished,Strongly disagree,Strongly agree,0,,50,77,3727,1051073
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,44,1737652670244,scale,63,personality,"I see myself as someone who...is sophisticated in art, music, or literature",Strongly disagree,Strongly agree,0,,50,91,5982,1057058
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,45,1737652672762,scale,6,face processing,I see myself as someone who...is dominant,Strongly disagree,Strongly agree,0,,50,25,2516,1059575
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,46,1737652675833,scale,54,personality,I see myself as someone who...prefers work that is routine,Strongly disagree,Strongly agree,0,,50,35,3069,1062647
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,47,1737652679150,scale,43,personality,"I see myself as someone who...is emotionally stable, not easily upset",Strongly disagree,Strongly agree,0,,50,32,3314,1065964
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,48,1737652682701,scale,58,personality,I see myself as someone who...gets nervous easily,Strongly disagree,Strongly agree,0,,50,90,3549,1069515
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,49,1737652686104,scale,31,personality,I see myself as someone who...starts quarrels with others,Strongly disagree,Strongly agree,0,,50,8,3402,1072918
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,50,1737652689496,scale,29,personality,I see myself as someone who...is curious about many different things,Strongly disagree,Strongly agree,0,,50,100,3390,1076310
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,51,1737652694015,scale,61,personality,I see myself as someone who...likes to cooperate with others,Strongly disagree,Strongly agree,0,,50,93,4517,1080829
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,52,1737652697473,scale,56,personality,I see myself as someone who...is sometimes rude to others,Strongly disagree,Strongly agree,0,,50,27,3456,1084287
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,53,1737652700212,scale,38,personality,I see myself as someone who...worries a lot,Strongly disagree,Strongly agree,0,,50,100,2737,1087026
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,54,1737652703099,scale,33,personality,I see myself as someone who...can be tense,Strongly disagree,Strongly agree,0,,50,100,2885,1089913
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,55,1737652705931,scale,15,face processing,I see myself as someone who...is intelligent,Strongly disagree,Strongly agree,0,,50,95,2830,1092745
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,56,1737652709250,scale,27,personality,I see myself as someone who...can be somewhat careless,Strongly disagree,Strongly agree,0,,50,6,3317,1096064
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,58,1737652974695,scale,41,personality,I see myself as someone who...is generally trusting,Strongly disagree,Strongly agree,0,,50,28,117339,1361509
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,59,1737652977295,scale,8,face processing,I see myself as someone who...is unhappy,Strongly disagree,Strongly agree,0,,50,79,2598,1364109
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,60,1737652979901,scale,28,personality,"I see myself as someone who...is relaxed, handles stress well",Strongly disagree,Strongly agree,0,,50,13,2604,1366715
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,61,1737652982877,scale,45,personality,I see myself as someone who...has an assertive personality,Strongly disagree,Strongly agree,0,,50,64,2974,1369691
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,62,1737652986167,scale,3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,50,100,3287,1372981
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,63,1737652997077,scale,35,personality,I see myself as someone who...generates a lot of enthusiasm,Strongly disagree,Strongly agree,0,,50,75,10908,1383890
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,64,1737653000375,scale,57,personality,I see myself as someone who...makes plans and follows through with them,Strongly disagree,Strongly agree,0,,50,83,3296,1387189
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,65,1737653005960,scale,2,demographic,I consider myself as:,Not at all masculine,Totally masculine,0,,50,12,5582,1392773
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,66,1737653009269,scale,39,personality,I see myself as someone who...has an active imagination,Strongly disagree,Strongly agree,0,,50,95,3307,1396082
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,67,1737653012314,scale,1,demographic,I consider myself as:,Not at all feminine,Totally feminine,0,,50,100,3044,1399128
sb3qdgntad,5e56af6a4d4e7d0235efd3a0,678f3deb09bb611973ef0351,67927418d8439c316b7b4f3f,0,68,1737653015734,scale,13,face processing,I see myself as someone who...is aggressive,Strongly disagree,Strongly agree,0,,50,34,3418,1402548
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,1,1737651346123,scale,33,personality,I see myself as someone who...can be tense,Strongly disagree,Strongly agree,0,,50,64,4384,33109
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,2,1737651348370,scale,3,demographic,How would you describe your political views?,Very conservative,Very liberal,0,,50,63,2247,35357
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,3,1737651351195,scale,30,personality,I see myself as someone who...is full of energy,Strongly disagree,Strongly agree,0,,50,83,2824,38182
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,4,1737651354930,scale,,ATTENTION CHECK,Please drag the slider all the way to the end labeled STRAWBERRY,STRAWBERRY,PINEAPPLE,1,0,50,0,3735,41917
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,5,1737651358514,scale,42,personality,I see myself as someone who...tends to be lazy,Strongly disagree,Strongly agree,0,,50,19,3583,45501
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,7,1737651499828,scale,52,personality,I see myself as someone who...does things efficiently,Strongly disagree,Strongly agree,0,,50,86,3734,186815
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,8,1737651506820,scale,24,personality,"I see myself as someone who...is original, comes up with new ideas",Strongly disagree,Strongly agree,0,,50,65,6991,193807
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,9,1737651510011,scale,27,personality,I see myself as someone who...can be somewhat careless,Strongly disagree,Strongly agree,0,,50,23,3191,196998
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,10,1737651514476,scale,20,personality,I see myself as someone who...is talkative,Strongly disagree,Strongly agree,0,,50,69,4463,201463
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,12,1737651643108,scale,13,face processing,I see myself as someone who...is aggressive,Strongly disagree,Strongly agree,0,,50,27,4951,330095
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,13,1737651646052,scale,49,personality,"I see myself as someone who...values artistic, aesthetic experiences",Strongly disagree,Strongly agree,0,,50,68,2943,333039
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,14,1737651649556,scale,35,personality,I see myself as someone who...generates a lot of enthusiasm,Strongly disagree,Strongly agree,0,,50,73,3503,336543
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,15,1737651651996,scale,,ATTENTION CHECK,Please drag the slider all the way to the end labeled HAMBURGER,HOTDOG,HAMBURGER,1,100,50,100,2439,338983
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,16,1737651654156,scale,17,face processing,I see myself as someone who...is caring,Strongly disagree,Strongly agree,0,,50,91,2159,341143
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,17,1737651656468,scale,48,personality,I see myself as someone who...can be moody,Strongly disagree,Strongly agree,0,,50,89,2311,343455
evxl4nr06v,66463e3ccc2fcde4d3fabf53,678f3deb09bb611973ef0351,67927460457fc8cbfa6453b9,0,18,1737651658852,scale,41,personality,I see myself as someone who...is generally trusting,Strongly disagree,Strongly agree,0,,50,96,2383,345839
