subjectID,prolificID,studyID,sessionID,DEBUG,trialIdx,trialSubmitTS,trialType,questionID,questionCategory,questionText,response,rt,timeElapsed
gdhhaxum3y,643480e93c33701dfe923abd,678f3deb09bb611973ef0351,67913beb04790eef1237f4ae,0,67,1737572544026,question,164,small talk,What is the last concert or performance you saw? Had you seen the band or performer before? Where?,"The last concert that I went to was Nathanial Ratliff and the Night Sweats at the Xcel Energy Center. They put on a really great show, it was even better than I was expecting.",122312,1225231
21w17vpz6x,66d69d42515fac1f2273d10e,678f3deb09bb611973ef0351,679273009e3a8412ad167116,0,2,1737651116777,question,234,small talk,Describe the weather where you are currently. Is this unusual weather for this time of year?,"It is very typical for a January in the south. There are a lot of ups and downs. We have some bitterly cold days, but we also experience days warm enough to break out the spring clothes. Truly, we get a little bit of everything around here, and it is a good idea to keep your wardrobe varied all the time since you can never predict anything with certainty. ",120595,172124
21w17vpz6x,66d69d42515fac1f2273d10e,678f3deb09bb611973ef0351,679273009e3a8412ad167116,0,3,1737651239046,question,65,personal,What seemingly ordinary moment in your life turned out to be a major turning point?,"It was when I was diagnosed with depressionand anxiety. It seemed like something that would be temporary, but it changed my entire perspective on life. I learned to rely on the power of faith and the strength of my own mind to make it day to day. I learned to value the simple pleasures of life and to set my goals on a daily basis, rather than looking at the whole picture. It made me treasure the act of living.",122264,294394
21w17vpz6x,66d69d42515fac1f2273d10e,678f3deb09bb611973ef0351,679273009e3a8412ad167116,0,10,1737651380882,question,111,personal,What would your past self think of your current self? Would you say a lot has changed regarding how you think about the world and what you believe in?,"I am far more serious about life. I celebrate the small things that never satisfied me in the past. I always wanted more and more growing up, and I strove for fame. Now, I consider my relationships and the pleasure of a simple, slow life dedicated to my faith and to helping others. I would not go back to the worldly way that I was in the past. ",121346,436230
21w17vpz6x,66d69d42515fac1f2273d10e,678f3deb09bb611973ef0351,679273009e3a8412ad167116,0,18,1737651535431,question,83,personal,Is there something about you that you struggle to admit to yourself or confront? Why?,"I have binge eating disorder. I felt disgusting and out of control. I also feel very embarrassed about how much and what I am able to eat when my binges get out of control. I am very depressed anad discouraged, but I feel that I will ultimately triumph over this disorder and be healthier and happier. ",122566,590779
21w17vpz6x,66d69d42515fac1f2273d10e,678f3deb09bb611973ef0351,679273009e3a8412ad167116,0,28,1737651701564,question,140,small talk,"If you could invent a new flavor of ice cream, what would it be?","I would invent something that is based on cool whip and fluffy goodness. I want a white, fluffy dessert that literally melts in my mouth. I might like a banana cream pie flavor or something like a pudding that will be creamy or light. ",122617,756912
21w17vpz6x,66d69d42515fac1f2273d10e,678f3deb09bb611973ef0351,679273009e3a8412ad167116,0,38,1737651901649,question,192,small talk,What is the best pair of shoes you own or have owned? What makes them awesome?,"I currently own my dream shoes. They are sneakers with big hearts on the top. They are comfy and cozy, and they keep my feet warm and comfortable. I walk and run much more effectively when I am wearing these shoes. They match virtually everything you wear, and I have even worn them to church with a long dress. ",153380,956997
7wcop2edcy,6666c9bb967c9f41aeae6768,678f3deb09bb611973ef0351,6792940324f70deabdf88eb4,0,5,1737660246149,question,164,small talk,What is the last concert or performance you saw? Had you seen the band or performer before? Where?,Last concert Ive been to was Afterlife ( Anyma ). it was my first time seeing his show and him  performing,188262,835934
7wcop2edcy,6666c9bb967c9f41aeae6768,678f3deb09bb611973ef0351,6792940324f70deabdf88eb4,0,16,1737660441479,question,234,small talk,Describe the weather where you are currently. Is this unusual weather for this time of year?,"The weather is cold, rainy with grey skies. It's definitely not unusual for this time of the year.",121491,1031265
7wcop2edcy,6666c9bb967c9f41aeae6768,678f3deb09bb611973ef0351,6792940324f70deabdf88eb4,0,36,1737660749588,question,111,personal,What would your past self think of your current self? Would you say a lot has changed regarding how you think about the world and what you believe in?,"I would be slightly disapointed, especialy about my carrier and financial state. But my past self would be proud of my beliefs, values and understanding about life and people around.",142521,1339374
7wcop2edcy,6666c9bb967c9f41aeae6768,678f3deb09bb611973ef0351,6792940324f70deabdf88eb4,0,48,1737660984499,question,41,personal,"If you were given the chance to relive any day in your life, do you know which day it would be? What happened?","I would want to relive best days of my childhood. Hard to remember particular day, but being careless, with no responsabilities, pure joy and happiness over the smallest things in life is something that most people lack today",149287,1574285
7wcop2edcy,6666c9bb967c9f41aeae6768,678f3deb09bb611973ef0351,6792940324f70deabdf88eb4,0,57,1737661238602,question,83,personal,Is there something about you that you struggle to admit to yourself or confront? Why?,"I struggle to confront my fiers of stepping out of comfort zone and improving my carrier. I find ways and reasons to avoi doing big steps, because I'm afraid of changes and dissapointment",208267,1828388
7wcop2edcy,6666c9bb967c9f41aeae6768,678f3deb09bb611973ef0351,6792940324f70deabdf88eb4,0,58,1737661365655,question,198,small talk,"Do you know any party tricks? If so, describe them. If not, describe one you would like to learn.","Nothing comes to my mind at the moment, but I would want to try human table trick :D",127050,1955441
1eh740hh8p,5ae3223938df950001455e66,678f3deb09bb611973ef0351,6792742a12c0661e6a6f2767,0,31,1737651554986,question,41,personal,"If you were given the chance to relive any day in your life, do you know which day it would be? What happened?",I would relive the day I traveled to Tokyo for the first time. Everything was new and exciting. I was on the other side of the planet and was taking in a completely different culture.,124914,297365
1eh740hh8p,5ae3223938df950001455e66,678f3deb09bb611973ef0351,6792742a12c0661e6a6f2767,0,40,1737651702861,question,164,small talk,What is the last concert or performance you saw? Had you seen the band or performer before? Where?,I saw a theater performance in Beijing. It was in a large national venue. The seats were smaller than the US so I felt cramped. I was tired and left early because it was also boring. I was surprised that it wasn't entertaning to me.,121379,445240
1eh740hh8p,5ae3223938df950001455e66,678f3deb09bb611973ef0351,6792742a12c0661e6a6f2767,0,62,1737651948518,question,234,small talk,Describe the weather where you are currently. Is this unusual weather for this time of year?,"The weather is cold. The temperature is in the 40s. For this time of year, it is not unusual. ",121239,690897
1eh740hh8p,5ae3223938df950001455e66,678f3deb09bb611973ef0351,6792742a12c0661e6a6f2767,0,63,1737652103027,question,65,personal,What seemingly ordinary moment in your life turned out to be a major turning point?,"I took an international vacation that I thought would be somewhat interesting. It was a lot of culture shock that I enjoyed. I no longer care to travel within the US or other westernized countries simply because these are now run of the mill, boring experiences. I want to be a fish out of water every time now.",154507,845405
1eh740hh8p,5ae3223938df950001455e66,678f3deb09bb611973ef0351,6792742a12c0661e6a6f2767,0,65,1737652247708,question,192,small talk,What is the best pair of shoes you own or have owned? What makes them awesome?,The best pair of shoes I owned are Nike running shoes. They are awesome because my joints don't hurt when I jog now. I look forward to exercising because I know my running shoes will protect me from the pavement.,140751,990087
1eh740hh8p,5ae3223938df950001455e66,678f3deb09bb611973ef0351,6792742a12c0661e6a6f2767,0,68,1737652379493,question,83,personal,Is there something about you that you struggle to admit to yourself or confront? Why?,I struggle to admit I can easily get moody or emotional. I consider it a challenge everytime I find myself getting upset over small things that don't matter in the bigger picture. ,121931,1121871
swjjj29g8p,675f6001dd0e83d71805de6f,678f3deb09bb611973ef0351,6792941dffc10bd4ab25fbdf,0,2,1737659700466,question,16,personal,What do you value most in a friendship?,"I love my friendships.  They fulfill me in many ways, including:  having someone to share experiences, laughing, chatting, commiserating and sharing life.   Friendships require work and effort to maintain.  They require constant care and feeding, like a plant.  For those that believe that friendships should be easy and frictionless, has never had to work through the trials and tribulations of having a friend.",146508,246155
swjjj29g8p,675f6001dd0e83d71805de6f,678f3deb09bb611973ef0351,6792941dffc10bd4ab25fbdf,0,16,1737659883189,question,164,small talk,What is the last concert or performance you saw? Had you seen the band or performer before? Where?,"The last performance I saw was at the Dr. Philips Center in Orlando.  It was with Chris Rock ""right after"" the infamous ""slap heard around the world"".   I only watched CR on old videos, or on cable channels.  First time seeing him live and it was a great experience.   Can't say I enjoyed the price, but that is neither her not there.",125937,428878
swjjj29g8p,675f6001dd0e83d71805de6f,678f3deb09bb611973ef0351,6792941dffc10bd4ab25fbdf,0,19,1737660026437,question,213,small talk,Do you enjoy staying in hotels? What do you like or not like about them?,"It depends on the hotel.  If it is a high quality resort hotel, love it.   Clean, great service, nice environment to just relax and enjoy.  However, I've been to some negative star hotels where we needed to place everything in a garbage bag afterwards to insure any critters did not hitchhike back to our home.  But all-in-all, who does not like living in a place where you don't have to clean everyday.",133063,572126
swjjj29g8p,675f6001dd0e83d71805de6f,678f3deb09bb611973ef0351,6792941dffc10bd4ab25fbdf,0,25,1737660192223,question,83,personal,Is there something about you that you struggle to admit to yourself or confront? Why?,"I need to feel in control, be prepared and have an answer for everything.   I hate emergencies that I am not prepared for.  I'm at the age where there should be few surprises in life and I should have ""seen everything"".   This is not about ""are you ready for a bear attack"" have an had bear self defense training or a bear spray.  More around, financial surprises, emotional emergencies, life changes (i.e. need to move).   I feel I should be more flexible in life and roll with the punches.",143240,737912
swjjj29g8p,675f6001dd0e83d71805de6f,678f3deb09bb611973ef0351,6792941dffc10bd4ab25fbdf,0,27,1737660339478,question,140,small talk,"If you could invent a new flavor of ice cream, what would it be?","Doughnut flavored.  ""Meal Ice Cream"".  i.e. Turkey dinner, gravy and mashed potates.   Fried Chicken Ice Cream.   Spicy Ice Cream.   Ice cream that crackles in the mouth.   Or high flouride ice cream =  A ""healthy"" segment.",143091,885167
swjjj29g8p,675f6001dd0e83d71805de6f,678f3deb09bb611973ef0351,6792941dffc10bd4ab25fbdf,0,56,1737660629385,question,111,personal,What would your past self think of your current self? Would you say a lot has changed regarding how you think about the world and what you believe in?,"My past self would be surprised at how mature I am now.  Looking back, I was surprised at how innocent and wet behind the ears I was.  Surprised to be alive really.   I accept the world better now, I fight a little more for myself, I change my view of the world to try understand what is IN my control and OUT of my control.   My past me would be surprised at how I look forward to the future more and not think so much in the moment.   Also, my past self would be surprised at how much happier I am now these days.",166764,1175074
qhww4rqw6t,62877d5f6a054e53313ac916,678f3deb09bb611973ef0351,67929414a45ad1a8620c535e,0,8,1737660271400,question,213,small talk,Do you enjoy staying in hotels? What do you like or not like about them?,"I enjoy staying in them because everything is taken care of for me and and I feel like they serve as an escape from regular life duties. In addition, because there is not much to do in them, I feel compelled to explore the surrounding area, which is usually a novel experience that is typically very fun. I also like the fact that unlike with AirBnB's, I do not really have to worry about anything like tasks, cleaning, or other guests. Staying in hotels are a fun way to recharge with complete privacy and no expectations.",121982,843654
qhww4rqw6t,62877d5f6a054e53313ac916,678f3deb09bb611973ef0351,67929414a45ad1a8620c535e,0,22,1737660434496,question,16,personal,What do you value most in a friendship?,"I suppose I value common interests as well as a synergetic vibe. The type of vibe where both people understand each other and also appreciate the common vibe. Having common interests is also just fun as it allows you to discover things together and engage in novel experiences. I also value having someone to talk to even if things are not going well. Overall, the social aspect of friendships is what makes them personally valuable.",122398,1006755
qhww4rqw6t,62877d5f6a054e53313ac916,678f3deb09bb611973ef0351,67929414a45ad1a8620c535e,0,52,1737660647029,question,192,small talk,What is the best pair of shoes you own or have owned? What makes them awesome?,"The best pair of shoes I own is a pair of tennis shoes for the sport of tennis. They are no longer being made yet are still sought after. They are the best pair because they provide a perfect level of support when doing any physical activity and unlike most shoes, provide great stability and support for lateral movement. In addition, you can basically slip them on due to their slip on design. The soles also seem oddly durable and long lasting, which is rare. The shoes are also great for people with wide feet and who need arch support, which is tough to find these days.",120770,1219287
qhww4rqw6t,62877d5f6a054e53313ac916,678f3deb09bb611973ef0351,67929414a45ad1a8620c535e,0,58,1737660781800,question,234,small talk,Describe the weather where you are currently. Is this unusual weather for this time of year?,"The weather right now is bitterly cold. There is a polar vortex causing bitterly cold air to reduce temperatures. In addition, there is a nasty wind which when combined with the cold air, can easily cause frostbite. This weather is essentially the coldest weather of the year, which is not unusual for this month of the year. However, the fact that most of the country is at or below freezing is quite unusual regardless.",124263,1354059
qhww4rqw6t,62877d5f6a054e53313ac916,678f3deb09bb611973ef0351,67929414a45ad1a8620c535e,0,62,1737660918174,question,65,personal,What seemingly ordinary moment in your life turned out to be a major turning point?,"This is tough to think about but I would say discovering premium, organic produce and randomly doing a deep dive into produce. I was unhealthy and unsatisfied with my weight for quite some time but this discovery made me interested in eating healthy foods, almost as if I were gamifying my health. Since that point, I have lost a decent amount of weight and been very active.",123285,1490432
qhww4rqw6t,62877d5f6a054e53313ac916,678f3deb09bb611973ef0351,67929414a45ad1a8620c535e,0,64,1737661053943,question,111,personal,What would your past self think of your current self? Would you say a lot has changed regarding how you think about the world and what you believe in?,"My past self might not be able to predict what my current self is like given how absolutely unpredictable both life and the world can be. My past self might be able to understand my current self but might find some things like my beliefs surprising given that my past self might have been idealistic and engaged in simplistic, stereotypical thinking about the way things would pan out in the future. This is likely to due the profound change in how society operates/feels given the sudden advent of social media.",120428,1626202
2zenl3lgkp,660ff598a3391e9b7d8feab4,678f3deb09bb611973ef0351,6792746beb65b30439d88bea,0,5,1737651554831,question,192,small talk,What is the best pair of shoes you own or have owned? What makes them awesome?,"The best pair of shoes I have owned were lightweight, steel toe shoes. They were very versatile where I could wear them for work or out casually. Also very comfortable. ",121547,232654
2zenl3lgkp,660ff598a3391e9b7d8feab4,678f3deb09bb611973ef0351,6792746beb65b30439d88bea,0,42,1737652037963,question,111,personal,What would your past self think of your current self? Would you say a lot has changed regarding how you think about the world and what you believe in?,"My past self would be proud of who I am as a person and most importantly who I am spiritually but also slightly disappointed in my ""status"". A whole lot has changed on how I view the world now compared to the past. Most if not all of it is attributed to my personal relationship with God through Jesus Christ. One of the previous sliding scale questions asked if I was religious and I chose ""strongly disagree"" Because I don't believe in religion but I thoroughly believe in relationship. Huge difference. ",277086,715786
2zenl3lgkp,660ff598a3391e9b7d8feab4,678f3deb09bb611973ef0351,6792746beb65b30439d88bea,0,48,1737652357603,question,213,small talk,Do you enjoy staying in hotels? What do you like or not like about them?,I enjoy staying in hotels because I don't have to wash my own sheets nor washcloths & towels. I also like the room service if needed. I love using a key card instead of using a metal key to insert into a lock. I also LOVE when a hotel offers free breakfast. If a hotel is located within walking distance to attractions and good restaurants that's always a big plus. The main thing I don't like about hotels is not having my little creature comforts from home. ,267260,1035425
2zenl3lgkp,660ff598a3391e9b7d8feab4,678f3deb09bb611973ef0351,6792746beb65b30439d88bea,0,50,1737652497457,question,140,small talk,"If you could invent a new flavor of ice cream, what would it be?","GREAT question since I love ice cream. My favorite flavor flavor is Blue Bell Pistachio Almond but if I could create a flavor, I'd probably make Pistachio Strawberry Cheesecake ice cream. ",133771,1175280
2zenl3lgkp,660ff598a3391e9b7d8feab4,678f3deb09bb611973ef0351,6792746beb65b30439d88bea,0,56,1737652721458,question,41,personal,"If you were given the chance to relive any day in your life, do you know which day it would be? What happened?",Yes. If I could relive any day in my life it would be the day I felt closest to God. I was literally driving and I was so filled with God's love and Holy Spirit that I literally and consciously thought to myself if I died right now in a car accident I'd still be the happiest person in the world because I knew without a shadow of a doubt God is real and loves me completely and has great power to effect tremendous joy and grace in my life. ,188952,1399281
2zenl3lgkp,660ff598a3391e9b7d8feab4,678f3deb09bb611973ef0351,6792746beb65b30439d88bea,0,67,1737652930232,question,16,personal,What do you value most in a friendship?,"I value genuine kindness and honesty in a friendship. The best friend is a person who has a heart for God first then their fellow man, including themselves. True, genuine friendship is extremely rare. ",121906,1608055
wyeksu1g57,66352b3548c5c04337d41fa8,678f3deb09bb611973ef0351,6792740b07602d7c91e6e6a8,0,17,1737651581963,question,213,small talk,Do you enjoy staying in hotels? What do you like or not like about them?,I enjoy staying in hotels if it is a interesting theme. There is just something special about them. A mini adventure.The ammentities that some have are items that Imay or may not read.,122216,331871
wyeksu1g57,66352b3548c5c04337d41fa8,678f3deb09bb611973ef0351,6792740b07602d7c91e6e6a8,0,30,1737651830441,question,164,small talk,What is the last concert or performance you saw? Had you seen the band or performer before? Where?,The last concert that I attended was a hip hop concert. It was staged outside in a casuno area. Was a very fun experience. I   do not go out too often.,129151,580349
wyeksu1g57,66352b3548c5c04337d41fa8,678f3deb09bb611973ef0351,6792740b07602d7c91e6e6a8,0,41,1737652491490,question,234,small talk,Describe the weather where you are currently. Is this unusual weather for this time of year?,The weather where I am at is cool and cold. This part of my state can get very cold in the winter months. We dont have a regular season just hot and cold.E Nino times here can bring unusual weather systems.,126093,1241399
wyeksu1g57,66352b3548c5c04337d41fa8,678f3deb09bb611973ef0351,6792740b07602d7c91e6e6a8,0,52,1737652716913,question,41,personal,"If you were given the chance to relive any day in your life, do you know which day it would be? What happened?"," I would love to experience the day we met our child. It was such a beautiful experience. That day is a memory now, but what a moment it was. Amazing actually!",123861,1466822
wyeksu1g57,66352b3548c5c04337d41fa8,678f3deb09bb611973ef0351,6792740b07602d7c91e6e6a8,0,66,1737652904388,question,83,personal,Is there something about you that you struggle to admit to yourself or confront? Why?,"I struggle with admitting to muself that things are ok and mean it. I can be negative at times, hard to look at the brighter picture",124782,1654297
wyeksu1g57,66352b3548c5c04337d41fa8,678f3deb09bb611973ef0351,6792740b07602d7c91e6e6a8,0,68,1737653108452,question,65,personal,What seemingly ordinary moment in your life turned out to be a major turning point?,A small moment that was actually a huge moment. The day I met my husband was so normal and sweet. I had met the man I was going to  marry. ,191044,1858361
2h82ytv1ok,5a6725d4c0d836000107f6e7,678f3deb09bb611973ef0351,67927430eab28f89dff88b55,0,3,1737651580645,question,192,small talk,What is the best pair of shoes you own or have owned? What makes them awesome?,"I have a good few pairs of skechers but one pair stands out, they are arch fit and fit my feet perfectly, I love the colour black and white used. I can walk forever in them without pain. I love them.",123912,317062
2h82ytv1ok,5a6725d4c0d836000107f6e7,678f3deb09bb611973ef0351,67927430eab28f89dff88b55,0,11,1737651784840,question,16,personal,What do you value most in a friendship?,"A friend who acepts me as I am, no matter how im feeling or them at the time, I love a friend who is up for a good chat and laugh, someone who is there for you when you need someone. A person who does not judge you or gossip about others in a bad way. ",151916,521257
2h82ytv1ok,5a6725d4c0d836000107f6e7,678f3deb09bb611973ef0351,67927430eab28f89dff88b55,0,14,1737651929920,question,83,personal,Is there something about you that you struggle to admit to yourself or confront? Why?,"Yes I talk to much and sometimes finish other people conversations, people say I do this quite often but I tell them they are to slow to get to the point, but now I try to wait and listen until the end.",130248,666337
2h82ytv1ok,5a6725d4c0d836000107f6e7,678f3deb09bb611973ef0351,67927430eab28f89dff88b55,0,18,1737652086117,question,198,small talk,"Do you know any party tricks? If so, describe them. If not, describe one you would like to learn.",A trick were you have to fold a tee shirt perfectly to get free drinks. loser buys them.,137547,822534
2h82ytv1ok,5a6725d4c0d836000107f6e7,678f3deb09bb611973ef0351,67927430eab28f89dff88b55,0,23,1737652250178,question,111,personal,What would your past self think of your current self? Would you say a lot has changed regarding how you think about the world and what you believe in?,"My past self would ask why I think so much now, before when I was young, I just went for it. When I was young you think about yourself and not the planet around you, now I think about our planet we live on and the harm we havee done to it.",143111,986595
2h82ytv1ok,5a6725d4c0d836000107f6e7,678f3deb09bb611973ef0351,67927430eab28f89dff88b55,0,53,1737652566488,question,140,small talk,"If you could invent a new flavor of ice cream, what would it be?","It would be a black buble tea ice cream, bubbles would be a chocolate based bubble and a vannilla ice cream served with a cone ans flake.",121429,1302905
tuyqjrajpg,659573bd2bd155b39e35f676,678f3deb09bb611973ef0351,679274275af6fca0b5ef3a50,0,11,1737652935411,question,41,personal,"If you were given the chance to relive any day in your life, do you know which day it would be? What happened?","It's hard to narrow down. I'll go for the most emotional one. The day I wanted to talk to my dad but didn't. You see, my dad lived in another state at the time and I have social anxiety, and don't do well with phone conversation. Earlier that week, my dad called and despite really wanting to talk to him, I abstained til later. Unfortunately, there would not be a later. He would pass away a couple of days later due to his drinking. I always tried to tell him the problem was me and not him but I don't think he could ever bring himself to understand that. He took it very personally. And I suppose I can't blame him.",252704,1684333
tuyqjrajpg,659573bd2bd155b39e35f676,678f3deb09bb611973ef0351,679274275af6fca0b5ef3a50,0,19,1737653100514,question,65,personal,What seemingly ordinary moment in your life turned out to be a major turning point?,"I would honestly have to say a certain job application. I applied on a whim, saw that thousands would be applying and that I had no shot of getting it. I even missed my initial chance to get in due to having forgotten about it. But thank goodness for second chances and a persistent recruiter. Now I have my first job.",131759,1849436
tuyqjrajpg,659573bd2bd155b39e35f676,678f3deb09bb611973ef0351,679274275af6fca0b5ef3a50,0,20,1737653226843,question,234,small talk,Describe the weather where you are currently. Is this unusual weather for this time of year?,"Yes. It is very unusual. I live in the South. And it doesn't snow much down here. But due to recent developments, that has changed. It has now snowed twice in one month. I know the reason and that reason is unfortunately very controversial depending on who you're talking to.",126328,1975764
tuyqjrajpg,659573bd2bd155b39e35f676,678f3deb09bb611973ef0351,679274275af6fca0b5ef3a50,0,49,1737653517354,question,83,personal,Is there something about you that you struggle to admit to yourself or confront? Why?,I struggle with being assertive and being preemptive. I tend to overthink and doubt myself a lot. It's probably linked to certain issues as a kid in school.,176334,2266276
tuyqjrajpg,659573bd2bd155b39e35f676,678f3deb09bb611973ef0351,679274275af6fca0b5ef3a50,0,53,1737653647419,question,198,small talk,"Do you know any party tricks? If so, describe them. If not, describe one you would like to learn.",I don't know any party tricks or how to do them. But I admit I am a tad fascinated by the one with a champagne bottle and blade. It looks slightly dangerous and tricky but I think that's part of the fun. You hold up a bottle and uncork with a sharp blade. It always looks chaotic.,121055,2396341
tuyqjrajpg,659573bd2bd155b39e35f676,678f3deb09bb611973ef0351,679274275af6fca0b5ef3a50,0,62,1737653839450,question,213,small talk,Do you enjoy staying in hotels? What do you like or not like about them?,"I rarely stat in hotels as I don't travel a lot. I wouldn't say I enjoy it but the experiences have been pleasant enough. I'm a bit of a germaphobe though so the thought of sharing a space with people whose hygiene habits I don't know or anyone else for that matter is nerve wrecking. On top of that, I don't know how well the space is maintained by staff. ",158678,2588372
qkx97bwtg9,5654166804212700054a12aa,678f3deb09bb611973ef0351,6792745a8535ad0f7006e681,0,15,1737651819894,question,51,personal,"Do you think people can change fundamental things about who they are? If so, what kinds of things? If not, why not?",In some cases yes tan can adapt behaviours if they have the will power and desire/need to do so.  I dont believe the nature/nurture argument has ever been categorically resolved.  Given this I believe some personal traits can be modified especially if it is with the help of someone else who can help/guide/teach alternate behaviour patterns.,139839,273716
qkx97bwtg9,5654166804212700054a12aa,678f3deb09bb611973ef0351,6792745a8535ad0f7006e681,0,21,1737651972927,question,65,personal,What seemingly ordinary moment in your life turned out to be a major turning point?,The death of my father when I was in my late thirties.  This triggered a reassessment of life including a move from employment to self-employment and a chance of location from city to countryside.  The aim being to seek a more even balance between work and home life. This was indeed achieved and I have not a single regret about making this change.,123802,426748
qkx97bwtg9,5654166804212700054a12aa,678f3deb09bb611973ef0351,6792745a8535ad0f7006e681,0,35,1737652144948,question,164,small talk,What is the last concert or performance you saw? Had you seen the band or performer before? Where?,I recently saw a Dire Straits tribute band. I'd not seen them before and was glad to find that after the first couple of sings I was fully engaged and enjoying the performance.  This was at a small venue about an hour's drive from home on the outskirts of a small city.,120278,598770
qkx97bwtg9,5654166804212700054a12aa,678f3deb09bb611973ef0351,6792745a8535ad0f7006e681,0,41,1737652289219,question,213,small talk,Do you enjoy staying in hotels? What do you like or not like about them?,In my previous career I stayed in many hotels. Initially the travelling and overnight stays were a novelty but this soon wore off and left the experience as a necessity.  Nowadays the experience is usually for the purpose of relaxation/holiday and so has returned to being enjoyable.,120619,743041
qkx97bwtg9,5654166804212700054a12aa,678f3deb09bb611973ef0351,6792745a8535ad0f7006e681,0,42,1737652409493,question,234,small talk,Describe the weather where you are currently. Is this unusual weather for this time of year?,"We currently have clear skies and a breeze.  Temperature is in the 5-10 degrees celsius range, so chilly but not too cold.",120266,863315
qkx97bwtg9,5654166804212700054a12aa,678f3deb09bb611973ef0351,6792745a8535ad0f7006e681,0,43,1737652529610,question,16,personal,What do you value most in a friendship?,"The companionship and sharing of views. For some groups of friends, more specifically, a common interest in a specific subject. This helps draw together groups of friends from moe diverse backgrounds which can lead to a more varied social experience.",120110,983431
v4nl4ynyoc,66990d332513e41439621e21,678f3deb09bb611973ef0351,679274aa4d7aefa183f88b56,0,24,1737654435234,question,234,small talk,Describe the weather where you are currently. Is this unusual weather for this time of year?,The weather in January is quite cold and the temperature there is low as well. The weather outside shows it is cloudy with not much rain during the day. ,121716,287112
v4nl4ynyoc,66990d332513e41439621e21,678f3deb09bb611973ef0351,679274aa4d7aefa183f88b56,0,36,1737654723582,question,51,personal,"Do you think people can change fundamental things about who they are? If so, what kinds of things? If not, why not?","Yes, people could have change fundamental things like their habits, lifestyles in terms of change in diets, perspectives which could be based on society views which can affect the way they behave.",148910,575461
v4nl4ynyoc,66990d332513e41439621e21,678f3deb09bb611973ef0351,679274aa4d7aefa183f88b56,0,48,1737654923123,question,65,personal,What seemingly ordinary moment in your life turned out to be a major turning point?,Normally me and my friend would have a normal conversation about this year to help me rethink the goals ,152165,775002
v4nl4ynyoc,66990d332513e41439621e21,678f3deb09bb611973ef0351,679274aa4d7aefa183f88b56,0,53,1737655056946,question,213,small talk,Do you enjoy staying in hotels? What do you like or not like about them?,"I do enjoy staying at hotels when, I am on holiday with my family and explore new different countries but it does not feel like home to me. ",120566,908824
v4nl4ynyoc,66990d332513e41439621e21,678f3deb09bb611973ef0351,679274aa4d7aefa183f88b56,0,55,1737655183426,question,16,personal,What do you value most in a friendship?,"I think friendships is about building each others trust in terms of self-disclosure so we do reveal informations and keep it a secret. Also, support in the decisions we make and be thoughtful kind and helpful in stressful situations. ",124792,1035305
v4nl4ynyoc,66990d332513e41439621e21,678f3deb09bb611973ef0351,679274aa4d7aefa183f88b56,0,56,1737655361455,question,164,small talk,What is the last concert or performance you saw? Had you seen the band or performer before? Where?,I went to Taylor swift's concert tour at Vancouver's BC place at December 8 and it was amazing seeing her talent.,178029,1213334
8pjw8cak18,66045419410cb2860a8dae4a,678f3deb09bb611973ef0351,6792745b592653abaf1dc9a6,0,10,1737651576747,question,41,personal,"If you were given the chance to relive any day in your life, do you know which day it would be? What happened?","The day I got my scholarship, I received an email that I had gotten full time scholarship and this shaped my career.",134269,265328
8pjw8cak18,66045419410cb2860a8dae4a,678f3deb09bb611973ef0351,6792745b592653abaf1dc9a6,0,26,1737651901566,question,234,small talk,Describe the weather where you are currently. Is this unusual weather for this time of year?,It is cold and grey. It's very wet. It rained today as well. Not unusual for this time of the year,125410,590147
8pjw8cak18,66045419410cb2860a8dae4a,678f3deb09bb611973ef0351,6792745b592653abaf1dc9a6,0,28,1737652077265,question,16,personal,What do you value most in a friendship?,"Honesty, intentionality, respect",172782,765846
8pjw8cak18,66045419410cb2860a8dae4a,678f3deb09bb611973ef0351,6792745b592653abaf1dc9a6,0,36,1737652341178,question,192,small talk,What is the best pair of shoes you own or have owned? What makes them awesome?,"Converse, it was very comfortable and it went with everything I wore",189881,1029759
8pjw8cak18,66045419410cb2860a8dae4a,678f3deb09bb611973ef0351,6792745b592653abaf1dc9a6,0,46,1737652642998,question,111,personal,What would your past self think of your current self? Would you say a lot has changed regarding how you think about the world and what you believe in?,She'll be proud,236218,1331579
8pjw8cak18,66045419410cb2860a8dae4a,678f3deb09bb611973ef0351,6792745b592653abaf1dc9a6,0,66,1737652930608,question,164,small talk,What is the last concert or performance you saw? Had you seen the band or performer before? Where?,"Burna Boy, No. I saw him in London",121800,1619189
uyvx9s7gj3,63eec9c2e7ddf7d02ab4e145,678f3deb09bb611973ef0351,67911f07b3308708e59476cf,0,1,1737564179621,question,83,personal,Is there something about you that you struggle to admit to yourself or confront? Why?,"The biggest thing I struggle to overcome and conquer is my gambling addiction and the lack of self worth I have. I struggle to take the steps to build my confidence and belief up to a point where the body language of others towards me doesn't concern me too much because, currently, I take it way too much to heart. It's not healthy to do this especially when the crippling addiction appears to at first, ease the problem but then, expands it even worse. ",208004,254493
