subjectID,prolificID,studyID,sessionID,DEBUG,age,demographicSubmitTS,gender,race,technicalIssues,feedbackSubmitTS,feedback
jb0lnog8g5,6665b652ecac3856fcb26a6a,675cbe11adb7edc5a4d1feca,6769b255daa828312e3e7d01,0,25,1734980708815,Male,Black,,1734980710065,
vko479087u,6664f7c85d3674a27eea24b7,675cbe11adb7edc5a4d1feca,6769b259506a2b9065dd30c2,0,32,1734981174884,Female,White,,1734981179472,
sqdke1x5nr,6604659d90f32e434cb25d96,675cbe11adb7edc5a4d1feca,6769b21e2bbd321bb8ef8be4,0,53,1734980865986,Male,Asian,,1734980870019,
gbauqmlk5d,63fcf26a814570a76bcf2237,675cbe11adb7edc5a4d1feca,677421600060f6cfd67ed9b2,0,33,1735664394089,Male,Black,No issues were encountered,1735664431711,"I have no suggestions or ideas, I think everything is the proper lenth for this type of study"
sks3wvjpga,5b5f23420085cb0001872849,675cbe11adb7edc5a4d1feca,6769bf099ce3c03f47ebbdff,0,29,1734983902108,Female,White,,1734983905652,
2u0yyzl3by,6730f2e20f5915ff4ad2c07d,675cbe11adb7edc5a4d1feca,6769b259d23951af88fd8c31,0,59,1734981032083,Female,White,,1734981071626,Thank you for the opportunity to share my views  
n5r63w6vzz,63beebaa4c5884797ff00a98,675cbe11adb7edc5a4d1feca,67745b3c06cabb47273f0c96,0,73,1735679241019,Female,White,no,1735679249040,no
csajyeny1g,6738c218706186b3fe8e8f56,675cbe11adb7edc5a4d1feca,6774214a0ec719b572963aab,0,31,1735665088083,Female,Black,None,1735665112840,No thanks
el0mf6mbvn,62cd43d66c2dd7ae9ab53ae7,675cbe11adb7edc5a4d1feca,67745b417e8ccbb8e14423a6,0,37,1735679260140,Male,White,No,1735679274826,This was great!  Thank you!
lk6gs2wm05,66e039e38ef91b78f1737632,675cbe11adb7edc5a4d1feca,6774215ebe7f4645d4f66091,0,24,1735664581954,Female,White,no technical issues,1735664601162,no feedback
8bs2uba3bh,67206083e8af4cf14439ac21,675cbe11adb7edc5a4d1feca,6769c17ffe391b369fbb0144,0,34,1734984538859,Male,Other,None that was obvious,1734984548600,
78vfso1xfo,6750c7eaec05ae2f773b5be9,675cbe11adb7edc5a4d1feca,67742163ea9a49a640662c8b,0,18,1735664392159,Male,White,No,1735664399170,No
yc85b7w41f,67661c967444fe3b3522bf6e,675cbe11adb7edc5a4d1feca,67745b35362bb989a70f1c6f,0,22,1735679457206,Male,Black,No i dont think so,1735679502772,The study was very helpful
v7l0bl72pk,6706e4356c23b23ac23420d7,675cbe11adb7edc5a4d1feca,6769b25d58f7399c8aa25fc0,0,44,1734981040965,Male,White,No,1734981140610,"The distinctions in results (how close, how much you'd learn) could be made a little more clear in advance of answering, to help distinguish between them for responses"
kzynj175pn,652fe805e19cd8c9d83c1456,675cbe11adb7edc5a4d1feca,67745b295bf4e5272806fe7a,0,27,1735679659034,Female,Asian,No,1735679664419,
hutb3nmvpb,6669fe44c5660a00d14ab11d,675cbe11adb7edc5a4d1feca,67745b448766ef753065b3f8,0,31,1735679129338,Male,White,,1735679131603,
yg56lwljnr,6719280d44c996e04f9a5475,675cbe11adb7edc5a4d1feca,6769b25171d097020dac2f28,0,60,1734981001869,Female,White,,1734981014890,
3vuse0u6pw,6682f7019ea9bcdd2e3f1394,675cbe11adb7edc5a4d1feca,6769b23a1bc42e3cec77c6b7,0,33,1734980813244,Non-binary,White,None,1734980821884,"None, thank you for your time."
kmdaa976dr,673ead8d8389b11c02a060e9,675cbe11adb7edc5a4d1feca,67745b2f68d1b5a3852f93a4,0,25,1735679145166,Male,Asian,No,1735679150460,No
15r9qzrw0l,607c9f94cc974d4ea1dc22c8,675cbe11adb7edc5a4d1feca,6769b2687bfaebfc6fda7512,0,68,1734980918568,Male,White,No technical issue encountered.,1734980945566,No additional feedback to offer.
r91suoxogu,63f8aeb6c9098e0ef3bf3553,675cbe11adb7edc5a4d1feca,6769b24e133f7fbc5db06753,0,55,1734980592152,Female,White,no,1734980613386,A very interesting concept and survey.
u9z03qtv5u,6760ec1e724b0f741fb8ba68,675cbe11adb7edc5a4d1feca,67745b2569e5abd57144508f,0,44,1735679380148,Male,Black,not at all,1735679392886,not really
w4bjxpb54v,6736017e076d3440b572571d,675cbe11adb7edc5a4d1feca,6774211dbe7f4645d4f66089,0,42,1735665261632,Female,White,"No, I did not. ",1735665281677,"No, thank you. "
zeev3op3yp,6734a8294ced5912bd590a3e,675cbe11adb7edc5a4d1feca,6769b25bd5aaeb005d8fe886,0,23,1734980762827,Male,White,No,1734980779355,Not really
ugzu28vx55,5cc482bd8d2a1e001885c450,675cbe11adb7edc5a4d1feca,6769b2412a5378f6c7b540bc,0,56,1734980952146,Male,White,no,1734980995405,I have no idea what an informative question is.
hetbx6o4d1,67047ee9910a4dfe0c338eb7,675cbe11adb7edc5a4d1feca,67742159e656488da374530a,0,36,1735664632196,Female,White,No problems.,1735664647147,I do not.
y6zuewhn75,63e63f77c742a91baf498dd0,675cbe11adb7edc5a4d1feca,677421664b8a77abed200a5b,0,36,1735664768536,Female,White,None. ,1735664786960,Everything worked well.
4srmj1j1ka,67149550efaf4aeb47c5d662,675cbe11adb7edc5a4d1feca,677422000d3e7054de963b2e,0,28,1735664748739,Male,Black,No,1735664780712,It need to include soumd
mcbvboc7z6,675cf786b9fb0e4f223877c1,675cbe11adb7edc5a4d1feca,67745b4db5b14e7a0561f7d7,0,40,1735679488396,Male,Mixed race,"No, it all worked well.",1735679521157,"Interesting questions. We all learn a bit regardless of how silly the questions can be, but never ""not at all"" IMO."
0gpwxfjtpe,6021d9655d5b332710d8d984,675cbe11adb7edc5a4d1feca,6769b2605d628c0b7a282dfa,0,26,1734981044096,Male,White,N/A,1734981050101,
ya2cf109oa,665ddf309813ddc0869e8780,675cbe11adb7edc5a4d1feca,67745b41e6b3716c11cd2c64,0,68,1735679551490,Female,White,No technical issues,1735679614657,All was good with this study. It would be interesting to see the results one day
zjjzj85t6r,67252f59aafd74848a310025,675cbe11adb7edc5a4d1feca,6769b26365597e50cafa01ae,0,19,1734981000634,Female,Black,No,1734981026212,"This was a very interesting survey, thank you for the opportunity!"
gfp75gluqf,6660bd37bb0400179789f595,675cbe11adb7edc5a4d1feca,6769b252e86159535b282b6f,0,32,1734982938870,Male,Black,None,1734982963360,No Comments
mfbzd3nkbw,5ffb8c5b60571908f3ac19fa,675cbe11adb7edc5a4d1feca,6769b237493e4f2f58ec8e2c,0,43,1734981056096,Male,White,,1734981058707,
ug34ouzsqp,6658c1d8934ec07966372945,675cbe11adb7edc5a4d1feca,6769b2690fdc5fcf05fba6fe,0,27,1734981241821,Male,Black,No,1734981256436,It was a good one
3ttx0vh9he,66af7c90e296b0495a6af492,675cbe11adb7edc5a4d1feca,6769b2450983520328206edc,0,24,1734980694431,Female,Asian,None,1734980837932,"I actually reconnected with an old friend recently, and just today I was thinking about how she was asking me all sorts of questions, yet I did not feel that close with her. Though it might be the opposite for her. I answered her questions honestly(personal and general), but still did not feel that really, really good friends connection. I just thought I'd share that since this survey showed up at the right time."
j6ucyooqbt,5c1ebf5f658e9200017ae7e9,675cbe11adb7edc5a4d1feca,6769b25a8df7793f6e7def87,0,47,1734981534391,Female,White,,1734981536898,
ms5dx3xkgs,60d1129ad29dbe85a59b9c4a,675cbe11adb7edc5a4d1feca,6769b2663234b54b63decad8,0,24,1734980690755,Male,Asian,no,1734980697267,no
npry5g6c6m,670ee6d9ec858a5854c2e4f2,675cbe11adb7edc5a4d1feca,67745b3ec5379fef41d04369,0,63,1735679700929,Male,White,No technical issues were encountered.,1735679882655,"It would be interesting if one of the questions were ""How likely is it that you would want to get to know the person""."
fl6v8qy6vk,66a7a30a021e287f1f175008,675cbe11adb7edc5a4d1feca,6769b2675cd56be5911fa939,0,26,1734980994974,Female,Black,No.,1734981010198,None.
n7afogjvmk,6709b4f01db5043c8e3472df,675cbe11adb7edc5a4d1feca,67742145bbe40180fbcd4a47,0,31,1735665147378,Female,White,none,1735665170285,interesting task
uv3t4q3gj1,67279fa0368ebc801eb5817a,675cbe11adb7edc5a4d1feca,67742169bf8a434754bdc601,0,47,1735665405648,Female,White,no,1735665417358,no
3mla8yx1kx,5eaf365d31f4696340c1841e,675cbe11adb7edc5a4d1feca,6769b249cef7d19c6581f71a,0,22,1734981021770,Female,Black,No,1734981046510,No
09f2jh9faa,67519ff529bffbaed2359e14,675cbe11adb7edc5a4d1feca,67745b429ae1d590af2cc237,0,20,1735679687407,Female,Black,No,1735679706498,N/A
maf0btxqej,6742608322d0083c8b374bb2,675cbe11adb7edc5a4d1feca,6769b22b16991c1b08a5721e,0,49,1734980602446,Female,Asian,None,1734980636901,Very intriguing set of questions. It was fun to participate in.
ojc8fdsqc9,666d97ca3efe7fbd33436995,675cbe11adb7edc5a4d1feca,6774215ef59d62d8af7a4c6f,0,26,1735666310542,Male,Black,No,1735666323336,
eyalypqqkv,665c19ed6674d8ab7f616b65,675cbe11adb7edc5a4d1feca,6769b231cb1517e444d1dd13,0,37,1734981090533,Female,Asian,,1734981093049,
vohoutxnom,66a7abb383fda32ced03e410,675cbe11adb7edc5a4d1feca,6769b24b13ce4861332cf28c,0,27,1734981206159,Female,White,The only issue I encountered was I originally opened on edge and so had to click of and reopen of Chrome after your recommendation.,1734981263620,This was a fun study. Thankyou.
bvd09bpnor,5d8cef3c28e183001a335ab0,675cbe11adb7edc5a4d1feca,67745b4073cbbee544bd383e,0,37,1735679511392,Female,White,None,1735679520354,Thanks :)
